,filename,typing_result,touch_location
39,6pm-video-signin-1-clicked_frames_crop/bbox-1944.jpg,typing,onKeyboard
40,6pm-video-signin-1-clicked_frames_crop/bbox-1977.jpg,typing,onKeyboard
41,6pm-video-signin-1-clicked_frames_crop/bbox-2057.jpg,typing,onKeyboard
42,6pm-video-signin-1-clicked_frames_crop/bbox-2081.jpg,typing,onKeyboard
43,6pm-video-signin-1-clicked_frames_crop/bbox-2108.jpg,typing,onKeyboard
44,6pm-video-signin-1-clicked_frames_crop/bbox-2159.jpg,typing,out
45,6pm-video-signin-1-clicked_frames_crop/bbox-2282.jpg,typing,out
46,6pm-video-signin-2-clicked_frames_crop/bbox-0742.jpg,typing,onKeyboard
47,6pm-video-signin-2-clicked_frames_crop/bbox-0773.jpg,typing,onKeyboard
48,6pm-video-signin-2-clicked_frames_crop/bbox-0801.jpg,typing,onKeyboard
49,6pm-video-signin-2-clicked_frames_crop/bbox-0830.jpg,typing,onKeyboard
50,6pm-video-signin-2-clicked_frames_crop/bbox-0867.jpg,typing,onKeyboard
51,6pm-video-signin-2-clicked_frames_crop/bbox-0892.jpg,typing,onKeyboard
52,6pm-video-signin-2-clicked_frames_crop/bbox-0917.jpg,typing,onKeyboard
53,6pm-video-signin-2-clicked_frames_crop/bbox-0939.jpg,typing,onKeyboard
54,6pm-video-signin-2-clicked_frames_crop/bbox-0999.jpg,typing,onKeyboard
55,6pm-video-signin-2-clicked_frames_crop/bbox-1051.jpg,typing,onKeyboard
56,6pm-video-signin-2-clicked_frames_crop/bbox-1080.jpg,typing,onKeyboard
57,6pm-video-signin-2-clicked_frames_crop/bbox-1108.jpg,typing,onKeyboard
58,6pm-video-signin-2-clicked_frames_crop/bbox-1131.jpg,typing,onKeyboard
59,6pm-video-signin-2-clicked_frames_crop/bbox-1160.jpg,typing,onKeyboard
60,6pm-video-signin-2-clicked_frames_crop/bbox-1201.jpg,typing,onKeyboard
61,6pm-video-signin-2-clicked_frames_crop/bbox-1225.jpg,typing,onKeyboard
62,6pm-video-signin-2-clicked_frames_crop/bbox-1256.jpg,typing,onKeyboard
63,6pm-video-signin-2-clicked_frames_crop/bbox-1280.jpg,typing,onKeyboard
64,6pm-video-signin-2-clicked_frames_crop/bbox-1310.jpg,typing,onKeyboard
65,6pm-video-signin-2-clicked_frames_crop/bbox-1343.jpg,typing,onKeyboard
66,6pm-video-signin-2-clicked_frames_crop/bbox-1394.jpg,typing,onKeyboard
67,6pm-video-signin-2-clicked_frames_crop/bbox-1422.jpg,typing,onKeyboard
68,6pm-video-signin-2-clicked_frames_crop/bbox-1445.jpg,typing,onKeyboard
69,6pm-video-signin-2-clicked_frames_crop/bbox-1469.jpg,typing,onKeyboard
70,6pm-video-signin-2-clicked_frames_crop/bbox-1496.jpg,typing,onKeyboard
71,6pm-video-signin-2-clicked_frames_crop/bbox-1515.jpg,typing,onKeyboard
72,6pm-video-signin-2-clicked_frames_crop/bbox-1537.jpg,typing,onKeyboard
73,6pm-video-signin-2-clicked_frames_crop/bbox-1558.jpg,typing,onKeyboard
74,6pm-video-signin-2-clicked_frames_crop/bbox-1613.jpg,typing,onKeyboard
75,6pm-video-signin-2-clicked_frames_crop/bbox-1639.jpg,typing,onKeyboard
76,6pm-video-signin-2-clicked_frames_crop/bbox-1664.jpg,typing,out
77,6pm-video-signin-2-clicked_frames_crop/bbox-1713.jpg,typing,onKeyboard
78,6pm-video-signin-2-clicked_frames_crop/bbox-1737.jpg,typing,onKeyboard
79,6pm-video-signin-2-clicked_frames_crop/bbox-1761.jpg,typing,onKeyboard
80,6pm-video-signin-2-clicked_frames_crop/bbox-1831.jpg,typing,out
81,6pm-video-signin-2-clicked_frames_crop/bbox-1920.jpg,typing,out
82,6pm-video-signin-2-clicked_frames_crop/bbox-2248.jpg,typing,onKeyboard
83,6pm-video-signin-2-clicked_frames_crop/bbox-2275.jpg,typing,onKeyboard
84,6pm-video-signin-2-clicked_frames_crop/bbox-2291.jpg,typing,onKeyboard
85,6pm-video-signin-2-clicked_frames_crop/bbox-2324.jpg,typing,onKeyboard
86,6pm-video-signin-2-clicked_frames_crop/bbox-2347.jpg,typing,onKeyboard
87,6pm-video-signin-2-clicked_frames_crop/bbox-2391.jpg,typing,onKeyboard
88,6pm-video-signin-2-clicked_frames_crop/bbox-2411.jpg,typing,onKeyboard
89,6pm-video-signin-2-clicked_frames_crop/bbox-2428.jpg,typing,onKeyboard
90,6pm-video-signin-2-clicked_frames_crop/bbox-2448.jpg,typing,onKeyboard
91,6pm-video-signin-2-clicked_frames_crop/bbox-2481.jpg,typing,onKeyboard
92,6pm-video-signin-2-clicked_frames_crop/bbox-2506.jpg,typing,onKeyboard
93,6pm-video-signin-2-clicked_frames_crop/bbox-2528.jpg,typing,onKeyboard
94,6pm-video-signin-2-clicked_frames_crop/bbox-2583.jpg,typing,out
95,6pm-video-signin-2-clicked_frames_crop/bbox-2749.jpg,typing,out
96,6pm-video-signin-2-clicked_frames_crop/bbox-2798.jpg,typing,out
97,6pm-video-signin-3-clicked_frames_crop/bbox-1490.jpg,typing,onKeyboard
98,6pm-video-signin-3-clicked_frames_crop/bbox-1513.jpg,typing,onKeyboard
99,6pm-video-signin-3-clicked_frames_crop/bbox-1532.jpg,typing,onKeyboard
100,6pm-video-signin-3-clicked_frames_crop/bbox-1562.jpg,typing,onKeyboard
101,6pm-video-signin-3-clicked_frames_crop/bbox-1615.jpg,typing,onKeyboard
102,6pm-video-signin-3-clicked_frames_crop/bbox-1646.jpg,typing,onKeyboard
103,6pm-video-signin-3-clicked_frames_crop/bbox-1672.jpg,typing,onKeyboard
104,6pm-video-signin-3-clicked_frames_crop/bbox-1688.jpg,typing,onKeyboard
105,6pm-video-signin-3-clicked_frames_crop/bbox-1718.jpg,typing,onKeyboard
106,6pm-video-signin-3-clicked_frames_crop/bbox-1751.jpg,typing,onKeyboard
107,6pm-video-signin-3-clicked_frames_crop/bbox-1787.jpg,typing,onKeyboard
108,6pm-video-signin-3-clicked_frames_crop/bbox-1813.jpg,typing,onKeyboard
109,6pm-video-signin-3-clicked_frames_crop/bbox-1834.jpg,typing,onKeyboard
110,6pm-video-signin-3-clicked_frames_crop/bbox-1849.jpg,typing,onKeyboard
111,6pm-video-signin-3-clicked_frames_crop/bbox-1874.jpg,typing,onKeyboard
112,6pm-video-signin-3-clicked_frames_crop/bbox-1928.jpg,typing,onKeyboard
113,6pm-video-signin-3-clicked_frames_crop/bbox-1959.jpg,typing,onKeyboard
114,6pm-video-signin-3-clicked_frames_crop/bbox-1981.jpg,typing,onKeyboard
115,6pm-video-signin-3-clicked_frames_crop/bbox-2010.jpg,typing,onKeyboard
116,6pm-video-signin-3-clicked_frames_crop/bbox-2040.jpg,typing,onKeyboard
117,6pm-video-signin-3-clicked_frames_crop/bbox-2099.jpg,typing,onKeyboard
118,6pm-video-signin-3-clicked_frames_crop/bbox-2130.jpg,typing,onKeyboard
119,6pm-video-signin-3-clicked_frames_crop/bbox-2158.jpg,typing,onKeyboard
120,6pm-video-signin-3-clicked_frames_crop/bbox-2185.jpg,typing,onKeyboard
121,6pm-video-signin-3-clicked_frames_crop/bbox-2212.jpg,typing,onKeyboard
122,6pm-video-signin-3-clicked_frames_crop/bbox-2244.jpg,typing,onKeyboard
123,6pm-video-signin-3-clicked_frames_crop/bbox-2273.jpg,typing,onKeyboard
124,6pm-video-signin-3-clicked_frames_crop/bbox-2298.jpg,typing,onKeyboard
125,6pm-video-signin-3-clicked_frames_crop/bbox-2318.jpg,typing,onKeyboard
126,6pm-video-signin-3-clicked_frames_crop/bbox-2345.jpg,typing,onKeyboard
127,6pm-video-signin-3-clicked_frames_crop/bbox-2370.jpg,typing,onKeyboard
128,6pm-video-signin-3-clicked_frames_crop/bbox-2399.jpg,typing,out
129,6pm-video-signin-3-clicked_frames_crop/bbox-2443.jpg,typing,onKeyboard
130,6pm-video-signin-3-clicked_frames_crop/bbox-2475.jpg,typing,onKeyboard
131,6pm-video-signin-3-clicked_frames_crop/bbox-2499.jpg,typing,onKeyboard
132,6pm-video-signin-3-clicked_frames_crop/bbox-2531.jpg,typing,onKeyboard
133,6pm-video-signin-3-clicked_frames_crop/bbox-2556.jpg,typing,onKeyboard
134,6pm-video-signin-3-clicked_frames_crop/bbox-2585.jpg,typing,onKeyboard
135,6pm-video-signin-3-clicked_frames_crop/bbox-2608.jpg,typing,onKeyboard
136,6pm-video-signin-3-clicked_frames_crop/bbox-2630.jpg,typing,onKeyboard
137,6pm-video-signin-3-clicked_frames_crop/bbox-2649.jpg,typing,onKeyboard
138,6pm-video-signin-3-clicked_frames_crop/bbox-2680.jpg,typing,onKeyboard
139,6pm-video-signin-3-clicked_frames_crop/bbox-2708.jpg,typing,onKeyboard
140,6pm-video-signin-3-clicked_frames_crop/bbox-2728.jpg,typing,onKeyboard
141,6pm-video-signin-3-clicked_frames_crop/bbox-2769.jpg,typing,out
142,6pm-video-signin-3-clicked_frames_crop/bbox-2890.jpg,typing,out
143,etsy-signin-1-clicked_frames_crop/bbox-0439.jpg,typing,onKeyboard
144,etsy-signin-1-clicked_frames_crop/bbox-0453.jpg,typing,onKeyboard
145,etsy-signin-1-clicked_frames_crop/bbox-0471.jpg,typing,onKeyboard
146,etsy-signin-1-clicked_frames_crop/bbox-0479.jpg,typing,onKeyboard
147,etsy-signin-1-clicked_frames_crop/bbox-0487.jpg,typing,onKeyboard
148,etsy-signin-1-clicked_frames_crop/bbox-0498.jpg,typing,onKeyboard
149,etsy-signin-1-clicked_frames_crop/bbox-0510.jpg,typing,onKeyboard
150,etsy-signin-1-clicked_frames_crop/bbox-0546.jpg,typing,onKeyboard
151,etsy-signin-1-clicked_frames_crop/bbox-0560.jpg,typing,onKeyboard
152,etsy-signin-1-clicked_frames_crop/bbox-0572.jpg,typing,onKeyboard
153,etsy-signin-1-clicked_frames_crop/bbox-0587.jpg,typing,onKeyboard
154,etsy-signin-1-clicked_frames_crop/bbox-0615.jpg,typing,onKeyboard
155,etsy-signin-1-clicked_frames_crop/bbox-0637.jpg,typing,onKeyboard
156,etsy-signin-1-clicked_frames_crop/bbox-0671.jpg,typing,onKeyboard
157,etsy-signin-1-clicked_frames_crop/bbox-0682.jpg,typing,onKeyboard
158,etsy-signin-1-clicked_frames_crop/bbox-0703.jpg,typing,onKeyboard
159,etsy-signin-1-clicked_frames_crop/bbox-0715.jpg,typing,onKeyboard
160,etsy-signin-1-clicked_frames_crop/bbox-0736.jpg,typing,onKeyboard
161,etsy-signin-1-clicked_frames_crop/bbox-0764.jpg,typing,onKeyboard
162,etsy-signin-1-clicked_frames_crop/bbox-0774.jpg,typing,onKeyboard
163,etsy-signin-1-clicked_frames_crop/bbox-0785.jpg,typing,onKeyboard
164,etsy-signin-1-clicked_frames_crop/bbox-0804.jpg,typing,onKeyboard
165,etsy-signin-1-clicked_frames_crop/bbox-0818.jpg,typing,onKeyboard
166,etsy-signin-1-clicked_frames_crop/bbox-0831.jpg,typing,onKeyboard
167,etsy-signin-1-clicked_frames_crop/bbox-0845.jpg,typing,onKeyboard
168,etsy-signin-1-clicked_frames_crop/bbox-0856.jpg,typing,onKeyboard
169,etsy-signin-1-clicked_frames_crop/bbox-0868.jpg,typing,onKeyboard
170,etsy-signin-1-clicked_frames_crop/bbox-0881.jpg,typing,onKeyboard
171,etsy-signin-1-clicked_frames_crop/bbox-0894.jpg,typing,onKeyboard
172,etsy-signin-1-clicked_frames_crop/bbox-0908.jpg,typing,onKeyboard
173,etsy-signin-1-clicked_frames_crop/bbox-0928.jpg,typing,out
174,etsy-signin-1-clicked_frames_crop/bbox-0956.jpg,typing,onKeyboard
175,etsy-signin-1-clicked_frames_crop/bbox-0974.jpg,typing,onKeyboard
176,etsy-signin-1-clicked_frames_crop/bbox-0986.jpg,typing,onKeyboard
177,etsy-signin-1-clicked_frames_crop/bbox-0997.jpg,typing,onKeyboard
178,etsy-signin-1-clicked_frames_crop/bbox-1010.jpg,typing,onKeyboard
179,etsy-signin-1-clicked_frames_crop/bbox-1022.jpg,typing,onKeyboard
180,etsy-signin-1-clicked_frames_crop/bbox-1034.jpg,typing,onKeyboard
181,etsy-signin-1-clicked_frames_crop/bbox-1046.jpg,typing,onKeyboard
182,etsy-signin-1-clicked_frames_crop/bbox-1070.jpg,typing,onKeyboard
183,etsy-signin-1-clicked_frames_crop/bbox-1080.jpg,typing,onKeyboard
184,etsy-signin-1-clicked_frames_crop/bbox-1094.jpg,typing,onKeyboard
185,etsy-signin-1-clicked_frames_crop/bbox-1110.jpg,typing,onKeyboard
186,etsy-signin-1-clicked_frames_crop/bbox-1127.jpg,typing,out
