,filename,typing_result,touch_location
23,aliexpress-filter-2-clicked_frames_crop/bbox-0374.jpg,typing,onKeyboard
24,ebay-filter-1-clicked_frames_crop/bbox-0234.jpg,typing,onKeyboard
25,ebay-filter-1-clicked_frames_crop/bbox-0257.jpg,typing,onKeyboard
26,ebay-filter-1-clicked_frames_crop/bbox-0284.jpg,typing,onKeyboard
27,ebay-filter-1-clicked_frames_crop/bbox-0306.jpg,typing,onKeyboard
28,ebay-filter-1-clicked_frames_crop/bbox-0315.jpg,typing,onKeyboard
29,ebay-filter-1-clicked_frames_crop/bbox-0336.jpg,typing,onKeyboard
30,groupon-filter-1-clicked_frames_crop/bbox-0423.jpg,typing,onKeyboard
31,groupon-filter-1-clicked_frames_crop/bbox-0442.jpg,typing,onKeyboard
32,groupon-filter-1-clicked_frames_crop/bbox-0456.jpg,typing,onKeyboard
33,groupon-filter-1-clicked_frames_crop/bbox-0477.jpg,typing,onKeyboard
34,groupon-filter-1-clicked_frames_crop/bbox-0507.jpg,typing,onKeyboard
35,groupon-filter-1-clicked_frames_crop/bbox-0527.jpg,typing,onKeyboard
36,groupon-filter-1-clicked_frames_crop/bbox-0546.jpg,typing,onKeyboard
37,groupon-filter-1-clicked_frames_crop/bbox-0604.jpg,typing,onKeyboard
38,groupon-filter-1-clicked_frames_crop/bbox-0627.jpg,typing,onKeyboard
39,groupon-filter-1-clicked_frames_crop/bbox-0658.jpg,typing,onKeyboard
40,groupon-filter-1-clicked_frames_crop/bbox-0681.jpg,typing,onKeyboard
41,groupon-filter-1-clicked_frames_crop/bbox-0699.jpg,typing,onKeyboard
42,groupon-filter-1-clicked_frames_crop/bbox-0756.jpg,typing,onKeyboard
43,groupon-filter-1-clicked_frames_crop/bbox-0782.jpg,typing,onKeyboard
44,groupon-filter-1-clicked_frames_crop/bbox-0804.jpg,typing,onKeyboard
45,groupon-filter-1-clicked_frames_crop/bbox-0824.jpg,typing,onKeyboard
46,groupon-filter-1-clicked_frames_crop/bbox-0848.jpg,typing,onKeyboard
47,groupon-filter-1-clicked_frames_crop/bbox-0887.jpg,typing,onKeyboard
48,groupon-filter-1-clicked_frames_crop/bbox-0902.jpg,typing,onKeyboard
49,groupon-filter-1-clicked_frames_crop/bbox-0922.jpg,typing,onKeyboard
50,groupon-filter-1-clicked_frames_crop/bbox-0948.jpg,typing,onKeyboard
51,groupon-filter-1-clicked_frames_crop/bbox-0970.jpg,typing,onKeyboard
52,groupon-filter-1-clicked_frames_crop/bbox-0998.jpg,typing,onKeyboard
53,groupon-filter-1-clicked_frames_crop/bbox-1018.jpg,typing,onKeyboard
54,groupon-filter-1-clicked_frames_crop/bbox-1039.jpg,typing,onKeyboard
55,groupon-filter-1-clicked_frames_crop/bbox-1059.jpg,typing,onKeyboard
56,groupon-filter-1-clicked_frames_crop/bbox-1084.jpg,typing,onKeyboard
57,groupon-filter-1-clicked_frames_crop/bbox-1107.jpg,typing,onKeyboard
58,groupon-filter-1-clicked_frames_crop/bbox-1129.jpg,typing,onKeyboard
59,groupon-filter-1-clicked_frames_crop/bbox-1155.jpg,typing,out
60,groupon-filter-1-clicked_frames_crop/bbox-1183.jpg,typing,onKeyboard
61,groupon-filter-1-clicked_frames_crop/bbox-1207.jpg,typing,onKeyboard
62,groupon-filter-1-clicked_frames_crop/bbox-1235.jpg,typing,onKeyboard
63,groupon-filter-1-clicked_frames_crop/bbox-1253.jpg,typing,onKeyboard
64,groupon-filter-1-clicked_frames_crop/bbox-1280.jpg,typing,onKeyboard
65,groupon-filter-1-clicked_frames_crop/bbox-1312.jpg,typing,onKeyboard
66,groupon-filter-1-clicked_frames_crop/bbox-1334.jpg,typing,onKeyboard
67,groupon-filter-1-clicked_frames_crop/bbox-1350.jpg,typing,onKeyboard
68,groupon-filter-1-clicked_frames_crop/bbox-1371.jpg,typing,onKeyboard
69,groupon-filter-1-clicked_frames_crop/bbox-1390.jpg,typing,out
70,groupon-filter-1-clicked_frames_crop/bbox-1605.jpg,typing,onKeyboard
71,groupon-filter-1-clicked_frames_crop/bbox-1646.jpg,typing,onKeyboard
72,groupon-filter-1-clicked_frames_crop/bbox-1680.jpg,typing,onKeyboard
73,groupon-filter-1-clicked_frames_crop/bbox-1698.jpg,typing,onKeyboard
74,groupon-filter-1-clicked_frames_crop/bbox-1720.jpg,typing,onKeyboard
75,groupon-filter-1-clicked_frames_crop/bbox-1739.jpg,typing,onKeyboard
76,groupon-filter-1-clicked_frames_crop/bbox-1768.jpg,typing,onKeyboard
77,groupon-filter-1-clicked_frames_crop/bbox-1802.jpg,typing,onKeyboard
78,groupon-filter-1-clicked_frames_crop/bbox-1843.jpg,typing,onKeyboard
79,groupon-filter-2-clicked_frames_crop/bbox-0518.jpg,typing,onKeyboard
80,groupon-filter-2-clicked_frames_crop/bbox-0542.jpg,typing,onKeyboard
81,groupon-filter-2-clicked_frames_crop/bbox-0559.jpg,typing,onKeyboard
82,groupon-filter-2-clicked_frames_crop/bbox-0580.jpg,typing,onKeyboard
83,groupon-filter-2-clicked_frames_crop/bbox-0622.jpg,typing,onKeyboard
84,groupon-filter-2-clicked_frames_crop/bbox-0661.jpg,typing,onKeyboard
85,groupon-filter-2-clicked_frames_crop/bbox-0684.jpg,typing,onKeyboard
86,groupon-filter-2-clicked_frames_crop/bbox-0707.jpg,typing,onKeyboard
87,groupon-filter-2-clicked_frames_crop/bbox-0735.jpg,typing,out
88,groupon-filter-2-clicked_frames_crop/bbox-0775.jpg,typing,onKeyboard
89,groupon-filter-2-clicked_frames_crop/bbox-0790.jpg,typing,onKeyboard
90,groupon-filter-2-clicked_frames_crop/bbox-0807.jpg,typing,onKeyboard
91,groupon-filter-2-clicked_frames_crop/bbox-0840.jpg,typing,onKeyboard
92,groupon-filter-2-clicked_frames_crop/bbox-0867.jpg,typing,onKeyboard
93,groupon-filter-2-clicked_frames_crop/bbox-0893.jpg,typing,onKeyboard
94,groupon-filter-2-clicked_frames_crop/bbox-0908.jpg,typing,onKeyboard
95,groupon-filter-2-clicked_frames_crop/bbox-0970.jpg,typing,onKeyboard
96,groupon-filter-2-clicked_frames_crop/bbox-0995.jpg,typing,onKeyboard
97,groupon-filter-2-clicked_frames_crop/bbox-1025.jpg,typing,onKeyboard
98,groupon-filter-2-clicked_frames_crop/bbox-1052.jpg,typing,onKeyboard
99,groupon-filter-2-clicked_frames_crop/bbox-1075.jpg,typing,onKeyboard
100,groupon-filter-2-clicked_frames_crop/bbox-1095.jpg,typing,onKeyboard
101,groupon-filter-2-clicked_frames_crop/bbox-1124.jpg,typing,onKeyboard
102,groupon-filter-2-clicked_frames_crop/bbox-1143.jpg,typing,onKeyboard
103,groupon-filter-2-clicked_frames_crop/bbox-1163.jpg,typing,onKeyboard
104,groupon-filter-2-clicked_frames_crop/bbox-1189.jpg,typing,onKeyboard
105,groupon-filter-2-clicked_frames_crop/bbox-1216.jpg,typing,onKeyboard
106,groupon-filter-2-clicked_frames_crop/bbox-1238.jpg,typing,onKeyboard
107,groupon-filter-2-clicked_frames_crop/bbox-1298.jpg,typing,onKeyboard
108,groupon-filter-2-clicked_frames_crop/bbox-1318.jpg,typing,onKeyboard
109,groupon-filter-2-clicked_frames_crop/bbox-1338.jpg,typing,onKeyboard
110,groupon-filter-2-clicked_frames_crop/bbox-1359.jpg,typing,onKeyboard
111,groupon-filter-2-clicked_frames_crop/bbox-1384.jpg,typing,onKeyboard
112,groupon-filter-2-clicked_frames_crop/bbox-1410.jpg,typing,onKeyboard
113,groupon-filter-2-clicked_frames_crop/bbox-1424.jpg,typing,onKeyboard
114,groupon-filter-2-clicked_frames_crop/bbox-1446.jpg,typing,onKeyboard
115,groupon-filter-2-clicked_frames_crop/bbox-1470.jpg,typing,onKeyboard
116,groupon-filter-2-clicked_frames_crop/bbox-1495.jpg,typing,onKeyboard
117,groupon-filter-2-clicked_frames_crop/bbox-1517.jpg,typing,onKeyboard
118,groupon-filter-2-clicked_frames_crop/bbox-1536.jpg,typing,out
119,groupon-filter-2-clicked_frames_crop/bbox-1575.jpg,typing,onKeyboard
120,groupon-filter-2-clicked_frames_crop/bbox-1595.jpg,typing,onKeyboard
121,groupon-filter-2-clicked_frames_crop/bbox-1612.jpg,typing,onKeyboard
122,groupon-filter-2-clicked_frames_crop/bbox-1625.jpg,typing,onKeyboard
123,groupon-filter-2-clicked_frames_crop/bbox-1680.jpg,typing,onKeyboard
124,groupon-filter-2-clicked_frames_crop/bbox-1712.jpg,typing,onKeyboard
125,groupon-filter-2-clicked_frames_crop/bbox-1728.jpg,typing,onKeyboard
126,groupon-filter-2-clicked_frames_crop/bbox-1747.jpg,typing,onKeyboard
127,groupon-filter-2-clicked_frames_crop/bbox-1772.jpg,typing,onKeyboard
128,groupon-filter-2-clicked_frames_crop/bbox-1809.jpg,typing,out
129,groupon-filter-2-clicked_frames_crop/bbox-2209.jpg,typing,onKeyboard
130,groupon-filter-2-clicked_frames_crop/bbox-2239.jpg,typing,onKeyboard
131,groupon-filter-2-clicked_frames_crop/bbox-2269.jpg,typing,onKeyboard
132,groupon-filter-2-clicked_frames_crop/bbox-2407.jpg,typing,out
133,zappos-filter-1-clicked_frames_crop/bbox-0178.jpg,typing,onKeyboard
134,zappos-filter-1-clicked_frames_crop/bbox-0229.jpg,typing,onKeyboard
135,zappos-filter-1-clicked_frames_crop/bbox-0297.jpg,typing,onKeyboard
136,zappos-filter-1-clicked_frames_crop/bbox-0359.jpg,typing,onKeyboard
137,zappos-filter-1-clicked_frames_crop/bbox-0480.jpg,typing,onKeyboard
138,zappos-filter-2-clicked_frames_crop/bbox-0174.jpg,typing,onKeyboard
139,zappos-filter-2-clicked_frames_crop/bbox-0203.jpg,typing,onKeyboard
140,zappos-filter-2-clicked_frames_crop/bbox-0259.jpg,typing,onKeyboard
141,zappos-filter-2-clicked_frames_crop/bbox-0361.jpg,typing,onKeyboard
142,zappos-filter-2-clicked_frames_crop/bbox-0401.jpg,typing,onKeyboard
143,zappos-filter-2-clicked_frames_crop/bbox-0435.jpg,typing,onKeyboard
144,zappos-filter-2-clicked_frames_crop/bbox-0467.jpg,typing,onKeyboard
145,zappos-filter-2-clicked_frames_crop/bbox-0517.jpg,typing,onKeyboard
