,filename,typing_result,touch_location
41,6pm-account-1-clicked_frames_crop/bbox-1602.jpg,typing,onKeyboard
42,6pm-account-1-clicked_frames_crop/bbox-1618.jpg,typing,onKeyboard
43,6pm-account-1-clicked_frames_crop/bbox-1630.jpg,typing,onKeyboard
44,6pm-account-1-clicked_frames_crop/bbox-1673.jpg,typing,onKeyboard
45,6pm-account-1-clicked_frames_crop/bbox-1702.jpg,typing,onKeyboard
46,6pm-account-1-clicked_frames_crop/bbox-1732.jpg,typing,onKeyboard
47,6pm-account-1-clicked_frames_crop/bbox-1746.jpg,typing,onKeyboard
48,6pm-account-1-clicked_frames_crop/bbox-1759.jpg,typing,onKeyboard
49,6pm-account-1-clicked_frames_crop/bbox-1789.jpg,typing,onKeyboard
50,6pm-account-2-clicked_frames_crop/bbox-0834.jpg,typing,onKeyboard
51,6pm-account-2-clicked_frames_crop/bbox-0848.jpg,typing,onKeyboard
52,6pm-account-2-clicked_frames_crop/bbox-0859.jpg,typing,onKeyboard
53,6pm-account-2-clicked_frames_crop/bbox-0882.jpg,typing,onKeyboard
54,6pm-account-2-clicked_frames_crop/bbox-0908.jpg,typing,onKeyboard
55,6pm-account-2-clicked_frames_crop/bbox-0924.jpg,typing,onKeyboard
56,6pm-account-2-clicked_frames_crop/bbox-0938.jpg,typing,onKeyboard
57,6pm-account-2-clicked_frames_crop/bbox-0963.jpg,typing,onKeyboard
58,6pm-account-2-clicked_frames_crop/bbox-0986.jpg,typing,onKeyboard
59,6pm-account-2-clicked_frames_crop/bbox-1014.jpg,typing,onKeyboard
60,6pm-account-2-clicked_frames_crop/bbox-1032.jpg,typing,onKeyboard
61,6pm-account-2-clicked_frames_crop/bbox-1047.jpg,typing,onKeyboard
62,6pm-account-2-clicked_frames_crop/bbox-1059.jpg,typing,onKeyboard
63,6pm-account-2-clicked_frames_crop/bbox-1085.jpg,typing,onKeyboard
64,6pm-account-2-clicked_frames_crop/bbox-1106.jpg,typing,onKeyboard
65,6pm-account-2-clicked_frames_crop/bbox-1127.jpg,typing,onKeyboard
66,6pm-account-2-clicked_frames_crop/bbox-1147.jpg,typing,onKeyboard
67,6pm-account-2-clicked_frames_crop/bbox-1169.jpg,typing,onKeyboard
68,6pm-account-2-clicked_frames_crop/bbox-1191.jpg,typing,onKeyboard
69,6pm-account-2-clicked_frames_crop/bbox-1227.jpg,typing,onKeyboard
70,6pm-account-2-clicked_frames_crop/bbox-1242.jpg,typing,onKeyboard
71,6pm-account-2-clicked_frames_crop/bbox-1266.jpg,typing,onKeyboard
72,6pm-account-2-clicked_frames_crop/bbox-1290.jpg,typing,onKeyboard
73,6pm-account-2-clicked_frames_crop/bbox-1314.jpg,typing,onKeyboard
74,6pm-account-2-clicked_frames_crop/bbox-1337.jpg,typing,onKeyboard
75,6pm-account-2-clicked_frames_crop/bbox-1353.jpg,typing,onKeyboard
76,6pm-account-2-clicked_frames_crop/bbox-1375.jpg,typing,onKeyboard
77,6pm-account-2-clicked_frames_crop/bbox-1400.jpg,typing,onKeyboard
78,6pm-account-2-clicked_frames_crop/bbox-1422.jpg,typing,onKeyboard
79,6pm-account-2-clicked_frames_crop/bbox-1440.jpg,typing,onKeyboard
80,6pm-account-2-clicked_frames_crop/bbox-1482.jpg,typing,out
81,6pm-account-2-clicked_frames_crop/bbox-1510.jpg,typing,onKeyboard
82,6pm-account-2-clicked_frames_crop/bbox-1528.jpg,typing,onKeyboard
83,6pm-account-2-clicked_frames_crop/bbox-1547.jpg,typing,onKeyboard
84,6pm-account-2-clicked_frames_crop/bbox-1589.jpg,typing,onKeyboard
85,6pm-account-2-clicked_frames_crop/bbox-1611.jpg,typing,onKeyboard
86,6pm-account-2-clicked_frames_crop/bbox-1630.jpg,typing,onKeyboard
87,6pm-account-2-clicked_frames_crop/bbox-1643.jpg,typing,onKeyboard
88,6pm-account-2-clicked_frames_crop/bbox-1661.jpg,typing,onKeyboard
89,6pm-account-2-clicked_frames_crop/bbox-1677.jpg,typing,onKeyboard
90,6pm-account-2-clicked_frames_crop/bbox-1722.jpg,typing,onKeyboard
91,6pm-account-2-clicked_frames_crop/bbox-1746.jpg,typing,onKeyboard
92,6pm-account-2-clicked_frames_crop/bbox-1779.jpg,typing,onKeyboard
93,6pm-account-2-clicked_frames_crop/bbox-1813.jpg,typing,onKeyboard
94,6pm-account-2-clicked_frames_crop/bbox-1828.jpg,typing,onKeyboard
95,6pm-account-2-clicked_frames_crop/bbox-1849.jpg,typing,onKeyboard
96,6pm-account-2-clicked_frames_crop/bbox-1890.jpg,typing,onKeyboard
97,6pm-account-2-clicked_frames_crop/bbox-1921.jpg,typing,onKeyboard
98,6pm-account-2-clicked_frames_crop/bbox-1938.jpg,typing,onKeyboard
99,6pm-account-2-clicked_frames_crop/bbox-2015.jpg,typing,onKeyboard
100,6pm-account-2-clicked_frames_crop/bbox-2028.jpg,typing,onKeyboard
101,6pm-account-2-clicked_frames_crop/bbox-2095.jpg,typing,onKeyboard
102,6pm-account-2-clicked_frames_crop/bbox-2110.jpg,typing,onKeyboard
103,6pm-account-2-clicked_frames_crop/bbox-2146.jpg,typing,onKeyboard
104,6pm-account-2-clicked_frames_crop/bbox-2172.jpg,typing,onKeyboard
105,6pm-account-2-clicked_frames_crop/bbox-2190.jpg,typing,onKeyboard
106,6pm-account-2-clicked_frames_crop/bbox-2205.jpg,typing,onKeyboard
107,aliexpress-account-1-clicked_frames_crop/bbox-0590.jpg,typing,onKeyboard
108,aliexpress-account-1-clicked_frames_crop/bbox-0612.jpg,typing,onKeyboard
109,aliexpress-account-1-clicked_frames_crop/bbox-0627.jpg,typing,onKeyboard
110,aliexpress-account-1-clicked_frames_crop/bbox-0660.jpg,typing,onKeyboard
111,aliexpress-account-1-clicked_frames_crop/bbox-0703.jpg,typing,onKeyboard
112,aliexpress-account-1-clicked_frames_crop/bbox-0719.jpg,typing,onKeyboard
113,aliexpress-account-1-clicked_frames_crop/bbox-0735.jpg,typing,onKeyboard
114,aliexpress-account-1-clicked_frames_crop/bbox-0775.jpg,typing,onKeyboard
115,aliexpress-account-1-clicked_frames_crop/bbox-0800.jpg,typing,onKeyboard
116,aliexpress-account-1-clicked_frames_crop/bbox-0821.jpg,typing,onKeyboard
117,aliexpress-account-1-clicked_frames_crop/bbox-0849.jpg,typing,onKeyboard
118,aliexpress-account-1-clicked_frames_crop/bbox-0873.jpg,typing,onKeyboard
119,aliexpress-account-1-clicked_frames_crop/bbox-0888.jpg,typing,onKeyboard
120,aliexpress-account-1-clicked_frames_crop/bbox-0909.jpg,typing,onKeyboard
121,aliexpress-account-1-clicked_frames_crop/bbox-0931.jpg,typing,onKeyboard
122,aliexpress-account-1-clicked_frames_crop/bbox-0973.jpg,typing,onKeyboard
123,aliexpress-account-1-clicked_frames_crop/bbox-1000.jpg,typing,onKeyboard
124,aliexpress-account-1-clicked_frames_crop/bbox-1077.jpg,typing,onKeyboard
125,aliexpress-account-1-clicked_frames_crop/bbox-1104.jpg,typing,onKeyboard
126,aliexpress-account-1-clicked_frames_crop/bbox-1121.jpg,typing,onKeyboard
127,aliexpress-account-1-clicked_frames_crop/bbox-1140.jpg,typing,onKeyboard
128,aliexpress-account-1-clicked_frames_crop/bbox-1160.jpg,typing,onKeyboard
129,aliexpress-account-1-clicked_frames_crop/bbox-1181.jpg,typing,onKeyboard
130,aliexpress-account-1-clicked_frames_crop/bbox-1208.jpg,typing,onKeyboard
131,aliexpress-account-1-clicked_frames_crop/bbox-1237.jpg,typing,onKeyboard
132,aliexpress-account-1-clicked_frames_crop/bbox-1258.jpg,typing,onKeyboard
133,aliexpress-account-1-clicked_frames_crop/bbox-1301.jpg,typing,onKeyboard
134,aliexpress-account-1-clicked_frames_crop/bbox-1319.jpg,typing,onKeyboard
135,aliexpress-account-1-clicked_frames_crop/bbox-1342.jpg,typing,out
136,aliexpress-account-1-clicked_frames_crop/bbox-1419.jpg,typing,onKeyboard
137,aliexpress-account-1-clicked_frames_crop/bbox-1441.jpg,typing,onKeyboard
138,aliexpress-account-1-clicked_frames_crop/bbox-1458.jpg,typing,onKeyboard
139,aliexpress-account-1-clicked_frames_crop/bbox-1481.jpg,typing,onKeyboard
140,aliexpress-account-1-clicked_frames_crop/bbox-1512.jpg,typing,onKeyboard
141,aliexpress-account-1-clicked_frames_crop/bbox-1528.jpg,typing,onKeyboard
142,aliexpress-account-1-clicked_frames_crop/bbox-1544.jpg,typing,onKeyboard
143,aliexpress-account-1-clicked_frames_crop/bbox-1565.jpg,typing,onKeyboard
144,aliexpress-account-1-clicked_frames_crop/bbox-1586.jpg,typing,onKeyboard
145,aliexpress-account-1-clicked_frames_crop/bbox-1611.jpg,typing,onKeyboard
146,aliexpress-account-1-clicked_frames_crop/bbox-1628.jpg,typing,onKeyboard
147,aliexpress-account-1-clicked_frames_crop/bbox-1642.jpg,typing,onKeyboard
148,aliexpress-account-1-clicked_frames_crop/bbox-1661.jpg,typing,onKeyboard
149,aliexpress-account-1-clicked_frames_crop/bbox-1701.jpg,typing,onKeyboard
150,aliexpress-account-1-clicked_frames_crop/bbox-1739.jpg,typing,onKeyboard
151,aliexpress-account-1-clicked_frames_crop/bbox-2240.jpg,typing,onKeyboard
152,aliexpress-account-1-clicked_frames_crop/bbox-2315.jpg,typing,onKeyboard
153,aliexpress-account-1-clicked_frames_crop/bbox-2385.jpg,typing,out
154,aliexpress-account-1-clicked_frames_crop/bbox-2662.jpg,typing,onKeyboard
155,aliexpress-account-1-clicked_frames_crop/bbox-2691.jpg,typing,onKeyboard
156,aliexpress-account-1-clicked_frames_crop/bbox-2744.jpg,typing,out
157,aliexpress-account-1-clicked_frames_crop/bbox-3321.jpg,typing,onKeyboard
158,aliexpress-account-1-clicked_frames_crop/bbox-3339.jpg,typing,onKeyboard
159,aliexpress-account-1-clicked_frames_crop/bbox-3351.jpg,typing,onKeyboard
160,aliexpress-account-1-clicked_frames_crop/bbox-3412.jpg,typing,onKeyboard
161,aliexpress-account-1-clicked_frames_crop/bbox-3466.jpg,typing,onKeyboard
162,aliexpress-account-1-clicked_frames_crop/bbox-3485.jpg,typing,onKeyboard
163,aliexpress-account-1-clicked_frames_crop/bbox-3525.jpg,typing,onKeyboard
164,aliexpress-account-1-clicked_frames_crop/bbox-3556.jpg,typing,onKeyboard
165,aliexpress-account-1-clicked_frames_crop/bbox-3605.jpg,typing,onKeyboard
166,aliexpress-account-1-clicked_frames_crop/bbox-3672.jpg,typing,onKeyboard
167,aliexpress-account-1-clicked_frames_crop/bbox-3695.jpg,typing,onKeyboard
168,aliexpress-account-1-clicked_frames_crop/bbox-3716.jpg,typing,onKeyboard
169,aliexpress-account-1-clicked_frames_crop/bbox-3729.jpg,typing,onKeyboard
170,aliexpress-account-1-clicked_frames_crop/bbox-3752.jpg,typing,onKeyboard
171,aliexpress-account-1-clicked_frames_crop/bbox-3777.jpg,typing,onKeyboard
172,aliexpress-account-1-clicked_frames_crop/bbox-3831.jpg,typing,onKeyboard
173,aliexpress-account-1-clicked_frames_crop/bbox-3913.jpg,typing,onKeyboard
174,aliexpress-account-1-clicked_frames_crop/bbox-3991.jpg,typing,onKeyboard
175,aliexpress-account-1-clicked_frames_crop/bbox-4015.jpg,typing,onKeyboard
176,aliexpress-account-1-clicked_frames_crop/bbox-4039.jpg,typing,onKeyboard
177,aliexpress-account-1-clicked_frames_crop/bbox-4062.jpg,typing,onKeyboard
178,aliexpress-account-1-clicked_frames_crop/bbox-4079.jpg,typing,onKeyboard
179,aliexpress-account-1-clicked_frames_crop/bbox-4099.jpg,typing,onKeyboard
180,aliexpress-account-1-clicked_frames_crop/bbox-4120.jpg,typing,onKeyboard
181,aliexpress-account-1-clicked_frames_crop/bbox-4135.jpg,typing,onKeyboard
182,aliexpress-account-1-clicked_frames_crop/bbox-4156.jpg,typing,onKeyboard
183,aliexpress-account-1-clicked_frames_crop/bbox-4175.jpg,typing,onKeyboard
184,aliexpress-account-1-clicked_frames_crop/bbox-4196.jpg,typing,onKeyboard
185,aliexpress-account-1-clicked_frames_crop/bbox-4215.jpg,typing,onKeyboard
186,aliexpress-account-1-clicked_frames_crop/bbox-4243.jpg,typing,out
187,aliexpress-account-1-clicked_frames_crop/bbox-4322.jpg,typing,onKeyboard
188,aliexpress-account-1-clicked_frames_crop/bbox-4339.jpg,typing,onKeyboard
189,aliexpress-account-1-clicked_frames_crop/bbox-4354.jpg,typing,onKeyboard
190,aliexpress-account-1-clicked_frames_crop/bbox-4373.jpg,typing,onKeyboard
191,aliexpress-account-1-clicked_frames_crop/bbox-4394.jpg,typing,onKeyboard
192,aliexpress-account-1-clicked_frames_crop/bbox-4412.jpg,typing,onKeyboard
193,aliexpress-account-1-clicked_frames_crop/bbox-4430.jpg,typing,onKeyboard
194,aliexpress-account-1-clicked_frames_crop/bbox-4449.jpg,typing,onKeyboard
195,aliexpress-account-1-clicked_frames_crop/bbox-4465.jpg,typing,onKeyboard
196,aliexpress-account-1-clicked_frames_crop/bbox-4500.jpg,typing,onKeyboard
197,aliexpress-account-1-clicked_frames_crop/bbox-4517.jpg,typing,onKeyboard
198,aliexpress-account-1-clicked_frames_crop/bbox-4533.jpg,typing,onKeyboard
199,aliexpress-account-1-clicked_frames_crop/bbox-4552.jpg,typing,onKeyboard
200,aliexpress-account-1-clicked_frames_crop/bbox-4588.jpg,typing,onKeyboard
201,aliexpress-account-1-clicked_frames_crop/bbox-4628.jpg,typing,onKeyboard
202,aliexpress-account-1-clicked_frames_crop/bbox-4672.jpg,typing,out
203,aliexpress-account-2-clicked_frames_crop/bbox-0298.jpg,typing,out
204,aliexpress-account-2-clicked_frames_crop/bbox-0327.jpg,typing,onKeyboard
205,aliexpress-account-2-clicked_frames_crop/bbox-0342.jpg,typing,onKeyboard
206,aliexpress-account-2-clicked_frames_crop/bbox-0359.jpg,typing,onKeyboard
207,aliexpress-account-2-clicked_frames_crop/bbox-0402.jpg,typing,onKeyboard
208,aliexpress-account-2-clicked_frames_crop/bbox-0454.jpg,typing,onKeyboard
209,aliexpress-account-2-clicked_frames_crop/bbox-0470.jpg,typing,onKeyboard
210,aliexpress-account-2-clicked_frames_crop/bbox-0483.jpg,typing,onKeyboard
211,aliexpress-account-2-clicked_frames_crop/bbox-0504.jpg,typing,onKeyboard
212,aliexpress-account-2-clicked_frames_crop/bbox-0522.jpg,typing,onKeyboard
213,aliexpress-account-2-clicked_frames_crop/bbox-0553.jpg,typing,onKeyboard
214,aliexpress-account-2-clicked_frames_crop/bbox-0577.jpg,typing,onKeyboard
215,aliexpress-account-2-clicked_frames_crop/bbox-0596.jpg,typing,onKeyboard
216,aliexpress-account-2-clicked_frames_crop/bbox-0611.jpg,typing,onKeyboard
217,aliexpress-account-2-clicked_frames_crop/bbox-0664.jpg,typing,onKeyboard
218,aliexpress-account-2-clicked_frames_crop/bbox-0706.jpg,typing,onKeyboard
219,aliexpress-account-2-clicked_frames_crop/bbox-0757.jpg,typing,onKeyboard
220,aliexpress-account-2-clicked_frames_crop/bbox-0784.jpg,typing,onKeyboard
221,aliexpress-account-2-clicked_frames_crop/bbox-0852.jpg,typing,onKeyboard
222,aliexpress-account-2-clicked_frames_crop/bbox-0898.jpg,typing,onKeyboard
223,aliexpress-account-2-clicked_frames_crop/bbox-0955.jpg,typing,onKeyboard
224,aliexpress-account-2-clicked_frames_crop/bbox-0977.jpg,typing,onKeyboard
225,aliexpress-account-2-clicked_frames_crop/bbox-0992.jpg,typing,onKeyboard
226,aliexpress-account-2-clicked_frames_crop/bbox-1014.jpg,typing,onKeyboard
227,aliexpress-account-2-clicked_frames_crop/bbox-1036.jpg,typing,onKeyboard
228,aliexpress-account-2-clicked_frames_crop/bbox-1050.jpg,typing,onKeyboard
229,aliexpress-account-2-clicked_frames_crop/bbox-1076.jpg,typing,onKeyboard
230,aliexpress-account-2-clicked_frames_crop/bbox-1122.jpg,typing,onKeyboard
231,aliexpress-account-2-clicked_frames_crop/bbox-1144.jpg,typing,onKeyboard
232,aliexpress-account-2-clicked_frames_crop/bbox-1166.jpg,typing,onKeyboard
233,aliexpress-account-2-clicked_frames_crop/bbox-1196.jpg,typing,onKeyboard
234,aliexpress-account-2-clicked_frames_crop/bbox-1216.jpg,typing,onKeyboard
235,aliexpress-account-2-clicked_frames_crop/bbox-1244.jpg,typing,out
236,aliexpress-account-2-clicked_frames_crop/bbox-1320.jpg,typing,onKeyboard
237,aliexpress-account-2-clicked_frames_crop/bbox-1340.jpg,typing,onKeyboard
238,aliexpress-account-2-clicked_frames_crop/bbox-1354.jpg,typing,onKeyboard
239,aliexpress-account-2-clicked_frames_crop/bbox-1375.jpg,typing,onKeyboard
240,aliexpress-account-2-clicked_frames_crop/bbox-1395.jpg,typing,onKeyboard
241,aliexpress-account-2-clicked_frames_crop/bbox-1414.jpg,typing,onKeyboard
242,aliexpress-account-2-clicked_frames_crop/bbox-1431.jpg,typing,onKeyboard
243,aliexpress-account-2-clicked_frames_crop/bbox-1450.jpg,typing,onKeyboard
244,aliexpress-account-2-clicked_frames_crop/bbox-1467.jpg,typing,onKeyboard
245,aliexpress-account-2-clicked_frames_crop/bbox-1499.jpg,typing,onKeyboard
246,aliexpress-account-2-clicked_frames_crop/bbox-1517.jpg,typing,onKeyboard
247,aliexpress-account-2-clicked_frames_crop/bbox-1536.jpg,typing,onKeyboard
248,aliexpress-account-2-clicked_frames_crop/bbox-1565.jpg,typing,onKeyboard
249,aliexpress-account-2-clicked_frames_crop/bbox-1593.jpg,typing,onKeyboard
250,aliexpress-account-2-clicked_frames_crop/bbox-1614.jpg,typing,onKeyboard
251,aliexpress-account-2-clicked_frames_crop/bbox-1629.jpg,typing,onKeyboard
252,aliexpress-account-2-clicked_frames_crop/bbox-1656.jpg,typing,out
253,geek-account-1-clicked_frames_crop/bbox-0275.jpg,typing,out
254,geek-account-1-clicked_frames_crop/bbox-0313.jpg,typing,out
255,geek-account-1-clicked_frames_crop/bbox-0351.jpg,typing,onKeyboard
256,geek-account-1-clicked_frames_crop/bbox-0374.jpg,typing,onKeyboard
257,geek-account-1-clicked_frames_crop/bbox-0388.jpg,typing,onKeyboard
258,geek-account-1-clicked_frames_crop/bbox-0408.jpg,typing,onKeyboard
259,geek-account-1-clicked_frames_crop/bbox-0426.jpg,typing,onKeyboard
260,geek-account-1-clicked_frames_crop/bbox-0443.jpg,typing,onKeyboard
261,geek-account-1-clicked_frames_crop/bbox-0459.jpg,typing,onKeyboard
262,geek-account-1-clicked_frames_crop/bbox-0477.jpg,typing,onKeyboard
263,geek-account-1-clicked_frames_crop/bbox-0492.jpg,typing,onKeyboard
264,geek-account-1-clicked_frames_crop/bbox-0514.jpg,typing,onKeyboard
265,geek-account-1-clicked_frames_crop/bbox-0547.jpg,typing,onKeyboard
266,geek-account-1-clicked_frames_crop/bbox-0603.jpg,typing,onKeyboard
267,geek-account-1-clicked_frames_crop/bbox-0624.jpg,typing,onKeyboard
268,geek-account-1-clicked_frames_crop/bbox-0637.jpg,typing,onKeyboard
269,geek-account-1-clicked_frames_crop/bbox-0649.jpg,typing,onKeyboard
270,geek-account-1-clicked_frames_crop/bbox-0673.jpg,typing,onKeyboard
271,geek-account-1-clicked_frames_crop/bbox-0727.jpg,typing,onKeyboard
272,geek-account-1-clicked_frames_crop/bbox-0748.jpg,typing,onKeyboard
273,geek-account-1-clicked_frames_crop/bbox-0763.jpg,typing,onKeyboard
274,geek-account-1-clicked_frames_crop/bbox-0803.jpg,typing,out
275,geek-account-1-clicked_frames_crop/bbox-0914.jpg,typing,out
276,geek-account-1-clicked_frames_crop/bbox-0939.jpg,typing,onKeyboard
277,geek-account-1-clicked_frames_crop/bbox-0964.jpg,typing,onKeyboard
278,geek-account-1-clicked_frames_crop/bbox-0978.jpg,typing,onKeyboard
279,geek-account-1-clicked_frames_crop/bbox-1020.jpg,typing,onKeyboard
280,geek-account-1-clicked_frames_crop/bbox-1037.jpg,typing,onKeyboard
281,geek-account-1-clicked_frames_crop/bbox-1056.jpg,typing,onKeyboard
282,geek-account-1-clicked_frames_crop/bbox-1073.jpg,typing,onKeyboard
283,geek-account-1-clicked_frames_crop/bbox-1091.jpg,typing,onKeyboard
284,geek-account-1-clicked_frames_crop/bbox-1114.jpg,typing,onKeyboard
285,geek-account-1-clicked_frames_crop/bbox-1140.jpg,typing,onKeyboard
286,geek-account-1-clicked_frames_crop/bbox-1177.jpg,typing,onKeyboard
287,geek-account-1-clicked_frames_crop/bbox-1197.jpg,typing,onKeyboard
288,geek-account-1-clicked_frames_crop/bbox-1216.jpg,typing,onKeyboard
289,geek-account-1-clicked_frames_crop/bbox-1234.jpg,typing,onKeyboard
290,geek-account-1-clicked_frames_crop/bbox-1251.jpg,typing,onKeyboard
291,geek-account-1-clicked_frames_crop/bbox-1276.jpg,typing,onKeyboard
292,geek-account-1-clicked_frames_crop/bbox-1312.jpg,typing,onKeyboard
293,geek-account-1-clicked_frames_crop/bbox-1344.jpg,typing,onKeyboard
294,geek-account-1-clicked_frames_crop/bbox-1363.jpg,typing,onKeyboard
295,geek-account-1-clicked_frames_crop/bbox-1384.jpg,typing,onKeyboard
296,geek-account-1-clicked_frames_crop/bbox-1406.jpg,typing,out
297,geek-account-2-clicked_frames_crop/bbox-0317.jpg,typing,out
298,geek-account-2-clicked_frames_crop/bbox-0354.jpg,typing,out
299,geek-account-2-clicked_frames_crop/bbox-0390.jpg,typing,onKeyboard
300,geek-account-2-clicked_frames_crop/bbox-0412.jpg,typing,onKeyboard
301,geek-account-2-clicked_frames_crop/bbox-0430.jpg,typing,onKeyboard
302,geek-account-2-clicked_frames_crop/bbox-0453.jpg,typing,onKeyboard
303,geek-account-2-clicked_frames_crop/bbox-0471.jpg,typing,onKeyboard
304,geek-account-2-clicked_frames_crop/bbox-0492.jpg,typing,onKeyboard
305,geek-account-2-clicked_frames_crop/bbox-0517.jpg,typing,onKeyboard
306,geek-account-2-clicked_frames_crop/bbox-0539.jpg,typing,onKeyboard
307,geek-account-2-clicked_frames_crop/bbox-0555.jpg,typing,onKeyboard
308,geek-account-2-clicked_frames_crop/bbox-0574.jpg,typing,onKeyboard
309,geek-account-2-clicked_frames_crop/bbox-0601.jpg,typing,onKeyboard
310,geek-account-2-clicked_frames_crop/bbox-0620.jpg,typing,onKeyboard
311,geek-account-2-clicked_frames_crop/bbox-0645.jpg,typing,onKeyboard
312,geek-account-2-clicked_frames_crop/bbox-0659.jpg,typing,onKeyboard
313,geek-account-2-clicked_frames_crop/bbox-0673.jpg,typing,onKeyboard
314,geek-account-2-clicked_frames_crop/bbox-0694.jpg,typing,onKeyboard
315,geek-account-2-clicked_frames_crop/bbox-0724.jpg,typing,onKeyboard
316,geek-account-2-clicked_frames_crop/bbox-0739.jpg,typing,onKeyboard
317,geek-account-2-clicked_frames_crop/bbox-0761.jpg,typing,onKeyboard
318,geek-account-2-clicked_frames_crop/bbox-0778.jpg,typing,onKeyboard
319,geek-account-2-clicked_frames_crop/bbox-0809.jpg,typing,onKeyboard
320,groupon-account-1-clicked_frames_crop/bbox-0354.jpg,typing,onKeyboard
321,groupon-account-1-clicked_frames_crop/bbox-0378.jpg,typing,onKeyboard
322,groupon-account-1-clicked_frames_crop/bbox-0394.jpg,typing,onKeyboard
323,groupon-account-1-clicked_frames_crop/bbox-0421.jpg,typing,onKeyboard
324,groupon-account-1-clicked_frames_crop/bbox-0446.jpg,typing,onKeyboard
325,groupon-account-1-clicked_frames_crop/bbox-0472.jpg,typing,onKeyboard
326,groupon-account-1-clicked_frames_crop/bbox-0492.jpg,typing,onKeyboard
327,groupon-account-1-clicked_frames_crop/bbox-0538.jpg,typing,onKeyboard
328,groupon-account-1-clicked_frames_crop/bbox-0563.jpg,typing,onKeyboard
329,groupon-account-1-clicked_frames_crop/bbox-0590.jpg,typing,onKeyboard
330,groupon-account-1-clicked_frames_crop/bbox-0615.jpg,typing,onKeyboard
331,groupon-account-1-clicked_frames_crop/bbox-0644.jpg,typing,onKeyboard
332,groupon-account-1-clicked_frames_crop/bbox-0667.jpg,typing,onKeyboard
333,groupon-account-1-clicked_frames_crop/bbox-0700.jpg,typing,onKeyboard
334,groupon-account-1-clicked_frames_crop/bbox-0738.jpg,typing,onKeyboard
335,groupon-account-1-clicked_frames_crop/bbox-0762.jpg,typing,onKeyboard
336,groupon-account-1-clicked_frames_crop/bbox-0779.jpg,typing,onKeyboard
