,filename,typing_result,touch_location
57,dailyhunt-video-removeBookmark1-clicked_frames_crop/bbox-1174.jpg,typing,onKeyboard
58,dailyhunt-video-removeBookmark1-clicked_frames_crop/bbox-1203.jpg,typing,onKeyboard
59,dailyhunt-video-removeBookmark1-clicked_frames_crop/bbox-1210.jpg,typing,onKeyboard
60,dailyhunt-video-removeBookmark2-clicked_frames_crop/bbox-0672.jpg,typing,onKeyboard
61,dailyhunt-video-removeBookmark2-clicked_frames_crop/bbox-0691.jpg,typing,onKeyboard
62,dailyhunt-video-removeBookmark2-clicked_frames_crop/bbox-0714.jpg,typing,onKeyboard
63,dailyhunt-video-removeBookmark2-clicked_frames_crop/bbox-0740.jpg,typing,onKeyboard
64,dailyhunt-video-removeBookmark2-clicked_frames_crop/bbox-0773.jpg,typing,onKeyboard
65,dailyhunt-video-removeBookmark2-clicked_frames_crop/bbox-0792.jpg,typing,onKeyboard
66,dailyhunt-video-removeBookmark2-clicked_frames_crop/bbox-0807.jpg,typing,onKeyboard
67,dailyhunt-video-removeBookmark2-clicked_frames_crop/bbox-0920.jpg,typing,onKeyboard
68,usatoday-removebookmark-2-clicked_frames_crop/bbox-0493.jpg,typing,onKeyboard
69,usatoday-removebookmark-2-clicked_frames_crop/bbox-0502.jpg,typing,onKeyboard
70,usatoday-removebookmark-2-clicked_frames_crop/bbox-0512.jpg,typing,onKeyboard
71,usatoday-removebookmark-2-clicked_frames_crop/bbox-0530.jpg,typing,onKeyboard
